"","Review_ID","Item_ID","Base_item_ID","Review_date","Reviewer_ID","Real_name","Verified_purchase","Rating","Title","Content","Total_votes_week1","Total_votes_week2","Total_votes_week3","Total_votes_week4","Total_votes_week5","Total_votes_week6","Total_votes_week7","Total_votes_week8","Total_votes_week9","Total_votes_week10","Total_votes_week11","Total_votes_week12","Total_votes_week13","Total_votes_week14","Total_votes_week15","Total_votes_week16","Total_votes_week17","Total_votes_week18","Total_votes_week19","Total_votes_week20","Total_votes_week21","Total_votes_week22","Total_votes_week23","Total_votes_week24","Helpful_votes_week1","Helpful_votes_week2","Helpful_votes_week3","Helpful_votes_week4","Helpful_votes_week5","Helpful_votes_week6","Helpful_votes_week7","Helpful_votes_week8","Helpful_votes_week9","Helpful_votes_week10","Helpful_votes_week11","Helpful_votes_week12","Helpful_votes_week13","Helpful_votes_week14","Helpful_votes_week15","Helpful_votes_week16","Helpful_votes_week17","Helpful_votes_week18","Helpful_votes_week19","Helpful_votes_week20","Helpful_votes_week21","Helpful_votes_week22","Helpful_votes_week23","Helpful_votes_week24"
"143","R10HSADRDIAIZA","B0051VVOB2","","6/4/2012","A3SY2JFGCDMCR0",FALSE,FALSE,2,"I lost all my books and music","I bought the amazon fire 90 days ago. I bought music, books and apps. I'm ill and housebound so I bought books that I wanted to read. the fire died this afternoon. I turn it on and it says kindle fire for about a minute and then dies. If I feel good, I'll take it back tomorrow and hopefully they will let me buy something else.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
"144","R10HTYYKXGYVJ2","B004RCUUT8","","5/10/2011","A38TXM22MB45NM",FALSE,TRUE,2,"It's great until it lasted..","I actually bought 2 of these (1 for me, and 1 for my wife) and when I first received it, it was great with lots of potential. Got the amazon apps and all the other necessary tools. I didn't have to do ""rooting"" whichever that is for what I needed. After some tweaks here and there, it was great and I was ready to have fun with it. I probably had used it for about 4 hours (not at once) total. However, when I tried to turn it on, as other reviewers noted, the screen went black after the initial ""Coby"" logo. Not booting. Tried everything people suggested - resetting with & without sd card, holding ""power+home"" ""power+volume"" to get the factory resetting. But, it sure didn't help. The 2nd one was somebody's return. It had the previous customer's letter to the seller with the RMA# and the defect descriptions... Even with all that, I believe this is a great tablet for the great price and that's why I'm not giving it 1 star. Therefore, although I had many problems with coby products before, I'm going to give it one more try and orderig another one(from different seller) while waiting for the return processing/reply from the original seller for the first 2 items. If the third one breaks down as well,... well.. I guess I should give up and get something else.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"145","R10HW00VJGT3HV","B004I43F9C","B004I43F9C","6/3/2011","A2D44FMT8A2470",FALSE,FALSE,5,"full size USB port","So, if it has a full size USB port on it, can I just print off of any web page to my regular (non wireless) Brother printer no problem then ?",67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"146","R10HWSJK91RTJZ","B0051VVOB2","","11/19/2011","A1PZ4QPJYC9CY8",FALSE,TRUE,4,"kindle firee","I preordered the fire a few weeks before it began to ship. Everyday after that I researched and read many articles about it. I received it last Thursday when it was supposed to be delivered on Friday. I was very excited it came early. The screen is glossy. I love touching it. The back is also good. I think it is a nonslip material. It feels good in my hand although it is a bit heavy. I only have two problems with the kindle. They aren't deal breakers though. 1. The screen is too bright. Its difficult for me to read books for a prolonged period of time. 2. You can not delete anything on the carosel & it shows which apps, books & websites you go on",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147","R10HXQO1UPP09Q","B005C08UP0","","12/21/2011","A2KG1Y3ZDT6K4X",FALSE,TRUE,5,"Great Tablet At An Unbeatable Price!","The Coby Kyros mid7022 is better than I expected and I am thoroughly enjoying the tablet. It works well and meets my current and future needs. Now my wife wants one. I also found that the Acase Kindle Fire leather cover fits beautifully with just slight modifications.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148","R10HZC4FKAGLFN","B0051VVOB2","","1/9/2012","A19BN3E9KN48WP",FALSE,TRUE,4,"Kindle Fire, Full Color 7"" Multi-touch Display, Wi-Fi","As other reviewers commented it is a very nice product to do what it describes, but do not expect anything more. There are a lot of reviews available on the Kindle Fire I suggest reading many of them before deciding to purchase. The steaming video works great with an awesome picture if you want to watch a show on a small screen.",NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149","R10I30NBTLDC96","B00365F6IM","B00365F6IM","4/11/2010","A2A7YLCHXRKGQD",FALSE,FALSE,4,"iPad review for PC users","First let me start off by saying this review is from MY experiences. With that said, I was thinking of getting a netbook b/c I have a 17"" notebook which is heavy and difficult to carry around on long or short trips. I decided to get the iPad instead knowing the flaws like no Flash websites, no USB port etc. What I have found is that 100% percent of the reviews I read prior to buying failed to mention a lot of small detail left out for the average user. I don't own an iPhone or iTouch so I may mention features that are already familiar to people who own these devices. There are many apps but only a few are any good and most of the good ones you have to pay for. I purchased a game ""Super Monkey Ball 2"" for iPad and it looks and plays great! I tried the Netflix app and to my delight I was able to stream a movie and it looked really good. Now keep in mind that these new TV/Blu-ray players that have netflix streaming, you have to have an unlimited Netflix acct to stream movies and I have the 2 at a month plan so this is A+ for me. Now I can sit on the sofa or in bed and stream a movie. Sometimes the wifi signal is not strong when using the net and you will get a timeout msg that reads ""Safari Cannot open page because the server stopped responding"". Also, for those of you who haven't heard some of the iPads have connectivity problems when re-connecting to an already established wifi connection. Apple says only 2% of iPads have this problem. Either I have really bad luck or Apple is low balling the percentage as I have this problem with my iPad and I purchased it on day of release. It's really annoying and you either have to wait like from say 10mins to 2 days to re-establish the wifi connection. It's unpredictable. Now for PC Users, you can NOT charge this device from your computer while syncing. You will get a message next to the battery level that reads ""not charging"". I went to the Apple store to complain and the workers had never heard of this problem. I had to investigate and figure out that the iPad users I spoke with in the store were Mac users. The employees at Apple really don't know jack about the iPad except for what you've already seen and read. It's very frustrating and I fault Apple for being over-kill on the secrecy (sp?) of the products. Finally I read the manual and it specificly states that the iPad must be charged from the wall charger. If you are like me your wall outlets are filled to the max. I was going to return it and was told that a 10% restocking fee would apply which is $50 so I kept it. LIKES: I like the Google maps app. I got directions and put the device in the car and it holds the map/directions even though I lost the wifi connection. When I got lost, all I had to do was drive to Micky D's and get a free wifi connection and even though there isn't GPS in the wifi model, it will map to your current location which is great. I found I was only 6 blocks away from my destination. I have a problem reading the small type in Thomas Guides (CA residents know what this is) so being able to enlarge the map made reading the streets a pure joy. The iBook store will let you sample read any book you have an interest in. The sample comes in the form of a download to your bookshelf. You can enlarge the font but you only have two sizes to choose from. The backlit is great b/c I sat on the sofa reading a book without the need of extra light and the room was completely dark. The page turning is very fluid and instead of swiping you have the option of just tapping the screen and the page will turn superfast. It's great for using in the bathroom on the toilet and I know some of you do this, I've seen the photos online! lol I have also used the internet radio while in the shower. You sit the iPad on the toilet seat and turn it full blast. Full blast is not distorted but it has it's limitations. I was driving to work on the freeway and was listening to an audiobook with the iPad in the passenger seat with the windows rolled down since I don't have air conditioning. It was a lost cause b/c traffic drowned out the volume of the audiobook. I downloaded the digital copy of the latest ""Batman"" movie and it looked and sounded great! Though you can't multi-task yet, you can listen to songs you've preloaded on your iPad from the speaker and still browse the net at the same time. It's great using the iPad at the dinner table instead of lugging and proping my 17"" laptop on the table. Hardly takes up any room on the table. I love the calendar as it has an alarm that goes off even when the iPad is powered off. I totally forgot an appt I had until I heard the alarm on the iPad and read the msg. The iPad fell off the counter about 3ft to a carpeted floor and did not break and still works 100%! Not on purpose mind you, I'm not that stupid. lol When you remove the iPad from the box it has a think plasitc wrapping around it. Keep this! As I found that the iPad doesn't resist fingerprints as claimed. However, I found that keeping the plastic sheet on the iPad will protect it from fingerprints and it's still fully functional. You could also buy a screen guard but this is the ghetto screen guard as I like to call it. Hey, I saved money. Plus you can easily remove it and put it back on when needed. DISLIKES: I do photography so I was excited to find you could load photos on the iPad. What I don't like is that you have to do it from iTunes and sync the folders to your iPad. You cannot delete photos directly from your iPad even though you can click on a specific photo and a delete button will appear but when you touch it, nothing happens. I read the manual and it confirmed you cannot delete from the iPad itself. The manual itself is not included with the iPad, you have to read the manual from the Apple website for which the iPad has a built in fav link to the manual. the thing is if you are having a problem and don't have a wifi connection, forget reading the manual. There is a youtube app and videos stream really fast with hardly any waiting. You cannot rate vids using the youtube app even if you are logged into your acct. Everytime I would press the rating, nothing would happen but I notice the youtube website has been revamped to only include a like or dislike button. The youtube app hasnn't been updated to reflect this change. If you go to the youtube website and login, it took me 10mins to load and play a 2min HD video. Even though it is also an eReader, the iBook app has to be installed. It's free but what it doesn't do is sync ibooks you have purchased from other sources so don't think you'll have a one-stop iBook shop. Also, very few books on iBook. Don't think just b/c a book is popular or from a known author that you will find it on iBook. For instance, they have no iBooks by noted author, Maya Angelou who wrote and read President Clinton's inaugural poem. The keybooard takes some getting used to. While it is QWERTY you have to keep your fingers in the air like pretend typing and extend each finger to the letter you want but eyes must be kept on the keyboard or you'll easily type the wrong letter as a standard keyboard you can feel where the keys are. Also, there is something called predictive text where you will start typing and a word will pop up underneath your word it will show a word it thinks you are typing. Luckily the people at the Apple store explained to me how this works. If the word that pops up is the word you are typing, then you hit the space bar and it will insert or complete the word you are typing. The thing is if you are abbreviating a word and not looking it will insert the wrong word. For instance I was leaving a comment on facebook and I typed ""OMG"" but when I hit the space bar the iPad inserted ""OMB"". I didn't notice until I left the comment. This device has a copy and paste function which I understand is on the newest iPhone, well this function is annoying b/c it pops up all the time when I'm not trying to copy anything and I know no way to turn this off. The search feature in iBooks is not as comprehensive as Amazon. For example, you can only search exact titles or authors of books. You can't search by subject mattter. If you search the word ""gay"" it will only bring up books or authors with that word. Where as Amazon it will bring up books that fit the subject matter as well as titles and authors. So you have to know the exact book you are searching for. In summary if you are on the fence, wait for the HP Slate or 2nd generation iPad which will have built-in multitasking which should arrive mid-summer. If I like the HP Slate then I will sell the iPad but I find the more I use it, the more I like it despite it's flaws. If you live near an Apple store go try it out for yourself.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"150","R10I35I01KAJ9P","B0051VVOB2","","11/29/2011","A31XCMY3B5XY38",FALSE,FALSE,5,"Love my Fire!","As I never went into this expecting an iPad-level product, every single one of my expectations have been exceeded. I'm astounded at how fast it is, how clear the display is and at the all-around quality of the product. Some of my family members have iPads themselves - and everything they most typically use their iPads for, I can do on my Fire. The only thing I have been disappointed in is that Project Gutenberg does not yet offer ebooks that are supported on Fire; but I think most of the titles are available through Amazon for free anyways since they are in the public domain.",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"151","R10I3Q7IUVCMCH","B0051VVOB2","","4/6/2012","A36AWMOA8M9ZIK",TRUE,TRUE,5,"Kindle fire","Awesome. I love it. Never thought I would like a tablet to read my books. Boy was I ever wrong. ***** stars. I also love that you can download apps on it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
"152","R10I45KH4Q2Z48","B0051VVOB2","","11/17/2011","A3JHO0OW95MVVB",FALSE,TRUE,4,"ABSOLUTELY LOVE MY KINDLE FIRE!!!!!","I preordered my Kindle Fire when my husband wanted to get me something nice for my birthday. To be honest, I really wanted a new IPad but I decided that I would compare the two. The more I read, the more I liked the Fire. Yes, the cost was the deciding factor. It arrived a day early, (on my birthday) and I stayed up till 2am ""getting to know"" it. I ABSOLUTELY LOVE IT!!!! So far there isn't anything that I dislike about it. I HIGHLY recommend the Fire. There isn't much that you cant do on here. One of the best birthday presents I have ever received!!! GO AHEAD, ORDER YOURS. YOU WILL COME TO LOVE IT TOO!!! (No, I did not get paid for this review)",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"153","R10I4ZUDQ5YGZU","B004MEZ74Y","","11/30/2011","A2G85NR5EBHH98",TRUE,FALSE,3,"Save your money and get yourself a Barnes and Noble Nook tablet instead","Although it is a very useful tablet, the Cruz Velocity is very limited when it comes to applications. First, the Cruz applications website doesn't have a lot of programs. Second, it doesn't download some basic programs like Adobe Acrobat Reader or Flash. It usually takes too long to open files with a lot of graphics like university textbooks, or magazines. If you really want a good tablet, buy the Nook instead. It is very fast and can read and open all documents and books. Plus the resolution is much better. Either that or you can try the 4th generation Ipod Touch if you want a compact book reader. I am surprised how easily the Ipod Touch can open even the most complex media files that the Cruz Tablet can't. Overall, if you want a good tablet, you have to spend a little bit more of money in order to get it... Because the Cruz Velocity tablet will come up short if you expect it to do even the most basic tasks.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154","R10IA7AOAEDL60","B004RCUUT8","","6/11/2011","AM61D9R1O32JG",FALSE,TRUE,4,"Only good for the buck","After using iPod Touch for 2.5 years, getting used to Coby Kyros is pretty difficult. I usually use it when I sleep for reading, browsing, etc. It's heavy to hold it for more than 2 mins. So, I rest it on the bed and browse. Pros: All great features for the buck. Very fast. All good except for the few cons below. Cons: Resistive screen Camera - I really don't/didn't use. I just tried 2-3 snaps and it's not great. It is good only for chatting. Screen - After getting used to iPod Touch screen, everything else sucks. The screen is okay. Appslib - Not so great compared to Google Marketplace.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155","R10IIRYWUS9I5","B0051VVOB2","","2/25/2012","A1A67P85F9FBJ0",FALSE,TRUE,5,"Great","I love my Kindle Fire!!! I just hate that now the wireless at work is now not working. Best gift I've ever given myself!!!",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","R10IKK163W8WRI","B0051VVOB2","","2/22/2012","AJ8GROPKV1TLR",TRUE,TRUE,5,"Reading - e-ink vs tablet","My primary purpose for buying a Kindle was, of course, for reading. After the introduction of the Kindle Fire, I then had to struggle with the decision of whether to purchase a Kindle Touch (having finally settled on the Touch for its interface and its unique x-ray function) or a Kindle Fire. Initially I thought I couldn't justify the Fire if I only wanted to read, so I bought the Touch, and loved it...until the light in the room started to fade, and then I was always having to worry about lighting. Okay, not that big a deal, right? Then I read Jonathan Safran Foer's beautiful novel Extremely Loud and Incredibly Close, and in one chapter there were several pages with color that were displayed in grey tones. I was so intrigued that I just had to see it in color - so I used Kindle PC to look at the pages in color, and they just came alive. That's when I realized how much I missed color. So, next I tackled the lighting problem and ordered a light-weight (lithium battery), Kindle-compatible, clip-on reading light. The first one illuminated the top half beautifully, leaving the bottom half in a different time zone. The second lithium light I tried had a ""goose"" neck and lighted the whole page. But to get the bottom half lighted well, the neck had to be raised high enough so that a glare resulted on the top half. So that one didn't work either. I was very frustrated about not being able to read in dim light or at night, in bed. Two of my friends, also avid readers, had bought Fires at Christmas and were still loving their Kindles. I figured that an extra $100 over the life of the Kindle wasn't that big a deal, especially when you consider that to properly enjoy the Touch would require purchasing (after first finding a suitable) clip-on reading light and separate power adapter. I'm also a Prime member so if I purchased the Fire I could watch all my videos and TV episodes in full color. Finally I did purchase a Fire and I do love it. I don't read for more than 3 or 4 hours at a time, so the back-lighting of the Fire hasn't caused any eye problems. It also has more options for changing the font, size, background, etc. And, of course, since it's an LCD the pictures are crystal clear and can be enlarged for better viewing (I don't think I could enlarge pictures on the Touch - but I'm not certain). The Fire's interface is much faster than the Touch's and slightly more intuitive, e.g., when you highlight a word, the definition directly pops up (on the Touch, when you highlight a word you get a pop-up and there's an extra step of having to select Dictionary, which is still much better than any of the other Kindle e-readers - but the Fire is just more direct). Compared to the Touch, the Fire's two 'shortcomings' are its heavier weight and shorter battery life. Although the Fire is heavier than the Touch I can still comfortably hold the Fire to read, even with one hand. Also, the Fire's screen is 1"" longer than the Touch's and it's surprising how much that 1"" adds to a page. That extra one inch allows enough extra text per page that it results in a real reduction in page turns. But if you're a heavy, daily user the Fire has to be charged every night. If I'm at home, I often read or listen to music with my Fire plugged in to the charger. I confess the recent announcement of impending Kindle Color E-Reader really added a layer of complexity to the whole decision process, and I almost returned my beloved Fire. There's no question that e-ink is more like real print and the color e-reader would obviously address my need for color. But, it still wouldn't solve my problem of needing a clip-on light for using an e-ink reader in dim lighting. Ultimately, for me, that was a bigger problem than the lack of color. Listed below is a comparison of the Touch and the Fire from an e-reader perspective, even though they are technically an e-reader and a tablet. I realize that it's not a fair comparison from a technology standpoint, but hopefully it's helpful for someone trying to decide which one to purchase based on reading functionality. E-READER COMPARISON (not E-READER vs. TABLET) KINDLE TOUCH PROS light weight long battery life x-ray functionality excellent in bright light/sunlight CONS no color no light - needs clip-on reading light when light begins to dim need to purchase power adapter KINDLE FIRE PROS full color self-illuminated faster interface more intuitive interface longer page (screen is 1"" longer, so more text/page, fewer page turns) CONS heavier weight shorter battery life harder to read in bright sunlight (more glare) UPDATE: I just saw a TV commercial from Foster Grant. They are advertising a product called Light Specs, essentially reading-light glasses with LCDs attached to each corner of the frame. It looks like an intriguing design, but as an untested product it's impossible to know whether they would illuminate the whole screen or whether there would be glare on the screen from the LCDs. They might be worth checking out if you elect to go with an e-ink Kindle none of the other clip-on reading lights works for you.",NA,NA,NA,6,10,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,5,8,8,8,8,9,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11
"157","R10IMHYB8BO03O","B0051VVOB2","","1/1/2012","AHVE8YEMMKU1S",FALSE,TRUE,5,"great tablet...","The Fire exceeded my expectations on all levels. The OS is immediately familiar for droid users yet discoverable and simple to use for those w/ no touch OS experience at all. Still works great as an e-reader and also does everything else incredibly well for the price point. I plan on getting another Fire because one is not enough for my family!",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"158","R10INY413NKNGB","B005HUH88K","","12/26/2011","A30K7YQDEUCMY6",FALSE,TRUE,5,"There is a way to get Adobe flash player on the Coby kyros mid 7012","I have full flash working on MID7012 ok I am so tired right now hopefully I make sense. I have installed so many versions on this tablet im surprised im not blind. I tried rooting the tablet and adding the Flash lite files. I tried install the ARM6 tweaked version of Flash, nothing worked. I stumbled on this web browser that I had never heard of before. After installing it I noticed it had specific options in the settings for invoking flash so I said WTH. Well when I browse with the browser all Flash sites and games work. Adobes site says im running flash 10.3.xxxx and even the Disney Channel TV web site which is laden with Flash runs perfectly as do the videos and audio there. Im not taking credit for doing anything special but something this browser is doing seems to solve the Flash access problem so I thought I would share my good fortune. Puffin.Web.Browser.1.6.2862.Android.apk [...]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"159","R10IOI80UPPNX3","B005B9G79I","","2/3/2012","A2TSAS6DEKYNKW",FALSE,TRUE,5,"Vizio Tablet","I thought that I was not going to be please with this product,but it fooled me I am glad that I purchase it,I use it every day thnaks vizio.",NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160","R10IOJK32Q19VZ","B0055D66V4","B0055D67HW","8/7/2011","A99W4CH51DLIV",TRUE,FALSE,5,"bought it - using it - loving it","This is a fabulous product! Very easy to use including the wireless printing. It just works - which is what most of us want. Layout is intuitive. Commercial level functions are easy and work great - like automatically going into the MS Exchange Global Address Book to search for a contact. Also have a WebOS phone - which is what prompted me to get the Touchpad. Integrated the 2 via bluetooth - was easy and worked immediately - no funny settings to mess with. did a vid call on skype - Touchpad worked great and setup was easy. Glad i got it.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"161","R10IVWDLL5WQBN","B0047DVWZS","B002C74BNG","1/15/2012","AMI588I2A9GJQ",FALSE,TRUE,5,"Apple iPad","Bought a second hand apple ipad 2. It is an excellent product. It is used but looks new. I will use amazon and secondipity again. It is more than I expected. I trust Amazon and have completed many major purchases through them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","R10JE01JB04PTA","B0051VVOB2","","11/28/2011","AXXT9PXUWCAY0",FALSE,TRUE,5,"LOVE IT !!!!!","I received my Kindle Fire last Wed. (11/23) just in time for the long weekend, which was a good thing. I got so wrapped up in getting to know it that it was nearly 2:00 A.M. befor I knew it. It's fast, easy to use and a great value for the money. It also solved the ""what on earth can I get my adult & teen Grandchildren for Christmas"" delima. They will all be getting the Kindle Fire from us this year!",NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"163","R10JI9MHNAKUO4","B0051VVOB2","","12/7/2011","A27LPKAR1GVKZT",FALSE,TRUE,5,"Very happy with my Fire","Let's get this out of the way, this is not a generic Android tablet. It is a Kindle Fire for consuming Amazon's media. If you don't understand that, then this is not for you. Yes, Android Market redirects to Amazon Appstore. This is for your convenience as Google hasn't allowed their apps on this device. I love my Fire. Small things can be polished, but it's a home run. I now take it daily with me to work and I can't wait to take it on an extended trip. More and more Appstore apps are being approved for Fire and it does excel at my main focus, ebooks and video.",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"164","R10JRG0CFIM3KV","B0051VVOB2","","6/3/2012","A2GZ925MLB71YJ",FALSE,TRUE,5,"Good","A little hasty in my first review, was contacted by Amazon, connects much better to Wi Fi, fun little device! Good size, I carry this in my scrub side pockets without problems!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"165","R10JRGFVCBKOCD","B0051VVOB2","","12/12/2011","A1DXDMC9ZCHPU3",FALSE,TRUE,5,"Love my Fire!","I love my Kindle Fire. So much in fact that I will be purchasing one for my son for Christmas. The way magazines are viewed is a spectacular improvement from my previous Kindle. The battery life based on my style of usage requires daily charging. Not a big deal since I like to sleep at night. So nice that my old Kindle chargers work with the newer model. My 6 y/o nephew was on it and located a video to stream off amazon prime before I could say boo. Not having a smart phone or a lap top, I thought the Kindle Fire was idea for me. I had considered purchasing an iPad.... read the reviews and comparisons... and pre-ordered the Kindle Fire. Most of the reviews I read stated that it was not a true comparison to an iPad, so I didn't expect to get an iPad out of my Amazon box. If you want an iPad, buy an iPad. I wanted a Kindle Fire, and I love it. Is it perfect? NO! It is easy to turn off, but it loads so quickly why complain. You can't adjust the volume from the exterior. I know tapping that screen a couple of times is so difficult, much easier to hit a button a few times. Thanks Amazon for not jacking up the price and using up my storage space on wallpaper and screen savers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","R10JVX58SFWRBN","B00365F6LE","B00365F6IM","10/31/2010","A2407YT551BNJI",FALSE,FALSE,4,"What a beauty :D","I bought this iPad back in June and I must say I was very excited. I've watched to keynote with Steve, but was quite disappointed the lack of features like a camera & 512mb Ram like the iPhone 4, (iPad has only 256mb of Ram). But that didn't stop me from wanting one as a travel companion. As soon as I opened it up, I was just amazed on its beauty, 9.7"" display was oh so gorgeous, OS ran smooth like silk. I couldn't wait to download many many apps. I use this thing every single day, take it everywhere I go, for email, internet, reading, Netflix/video, games, notes, music, GPS, the list goes on!! I am pleased with my purchase, and I hope you future iPad owners are as well. :) :DP",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"167","R10K3I7TKGSQ3B","B0051VVOB2","","12/24/2011","AY4LJU9WUPC4L",FALSE,TRUE,4,"Kindle Fire Marware cover is not in stock.","I bought it to use as a reader that is lightweight. I have another Kindle but at night I needed more power. I like it. The browser is just okay. Some videos do not play well. The e-mail program is a little pokey. I guess that I am spoiled by my IPad 2. It was cheap and it very easy to order from Amazon. It is no I Pad.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"168","R10KEXT6UVG86H","B0051VVOB2","","2/28/2012","A2VQHE27A0AHKT",FALSE,FALSE,1,"CAUTION!!! Kindle Fire Glass Shatters!!!!","I was setting my fire on the table last night, I had one side of it on the table and it slipped and landed screen down. I picked it up and the glass had shattered. There were little shards of glass everywhere. I am so glad my 7 year old didn't have it. I have a piece of glass stuck in my finger and it's so small I can't get it out. THIS IS A WARNING!!!!! It didn't really fall, I had one side of it on the kitchen table. I called customer service and they treated me horrible. Acting like I just wanted a freebee.... I don't even want this thing in my house with my daughter if it can break this easily. Customer service also said you can't get replacement glass for it, even though in ebay replacement glass for the fire is everywhere and they sell... which obviously means I'm not the only one with this problem. Amazon will figure it out and all of us who have the old one will get screwed. Lost all respect for Amazon.",NA,NA,NA,NA,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
